,answered,rank
201784,72,0.41756391669745146
202488,36,0.40168105735864984
202490,36,0.40168105735864984
202492,36,0.40168105735864984
202493,36,0.40168105735864984
202494,36,0.40168105735864984
202516,72,0.35710687067796276
202517,108,0.35894191138570536
202518,72,0.37511873191241485
202519,36,0.40362449407748985
202520,108,0.35894191138570536
202521,108,0.35894191138570536
202522,72,0.47505399157781597
202624,36,0.40100377228422657
202625,36,0.40100377228422657
202626,36,0.40100377228422657
202627,36,0.40100377228422657
202628,36,0.40100377228422657
178647,324,0.4820748537121476
180602,153,0.36638729776761647
181553,108,0.36354998093126867
203579,108,0.36354998093126867
203580,108,0.36354998093126867
203581,108,0.36354998093126867
203582,108,0.3080363517074026
203583,108,0.3080363517074026
203584,108,0.3080363517074026
203585,108,0.3080363517074026
203586,108,0.3080363517074026
203587,108,0.3080363517074026
186794,36,0.4004375340132693
186795,36,0.4004375340132693
182095,36,0.4031889813044568
204313,144,0.5305881573370292
204314,144,0.5305881573370292
204315,36,0.4031889813044568
204316,108,0.4933103929068766
204721,216,0.26969940648361446
156351,36,0.37310101861813033
156352,36,0.37310101861813033
156353,36,0.37310101861813033
156355,36,0.37310101861813033
203216,36,0.37310101861813033
203217,36,0.37310101861813033
161610,144,0.4069789795877076
161611,144,0.4069789795877076
174745,72,0.3424929270509815
174746,108,0.36717206559194343
174748,108,0.36717206559194343
174774,72,0.3424929270509815
201571,36,0.3791664652887622
182938,36,0.3728748526608289
182939,36,0.3728748526608289
188727,36,0.3676941944714672
188728,36,0.3676941944714672
188729,36,0.3676941944714672
188730,108,0.3538699290101093
188722,36,0.3676941944714672
205142,108,0.3335666485483828
205143,108,0.3335666485483828
202910,72,0.4576178448082246
201337,72,0.3603509986193246
201338,72,0.3603509986193246
201339,72,0.3603509986193246
201340,72,0.3603509986193246
201341,72,0.3603509986193246
201905,36,0.3738180085314284
201906,36,0.3738180085314284
201907,36,0.3738180085314284
201908,36,0.3738180085314284
201909,36,0.3738180085314284
201910,36,0.3738180085314284
202386,108,0.38528308987650145
202387,72,0.3494976314679409
202388,111,0.23012190064399818
202389,108,0.38528308987650145
202390,108,0.38528308987650145
202391,75,0.18776512680196245
202882,108,0.4467042705754097
202883,108,0.4467042705754097
202884,108,0.4467042705754097
203005,36,0.37510541049062956
203006,36,0.37510541049062956
203007,36,0.37510541049062956
203008,36,0.37510541049062956
203009,36,0.37510541049062956
203010,36,0.37510541049062956
203051,108,0.24970775379243498
203052,72,0.2547974058450735
203053,108,0.24970775379243498
203054,72,0.30792172371770715
203055,72,0.30792172371770715
203056,108,0.24970775379243498
179179,216,0.44033744340523007
179180,216,0.44033744340523007
191465,180,0.45468389234632833
203071,108,0.38430733896692754
203125,108,0.3654931594095088
203128,144,0.3915462058142987
203336,216,0.4136288498127153
203341,180,0.43920241903028934
203562,36,0.36963934884679384
203563,36,0.36963934884679384
203687,144,0.4732976258954251
203688,36,0.3758767913734034
203690,72,0.38589120104734936
203691,72,0.5166093067615903
203041,72,0.33017303801277575
203042,72,0.33017303801277575
203043,72,0.33017303801277575
203044,36,0.3483711662528816
159067,216,0.20921238721383173
159069,216,0.20921238721383173
201970,72,0.32068019719013596
162546,36,0.3497021942403708
162548,36,0.3497021942403708
184568,36,0.3497021942403708
201363,36,0.3497021942403708
201364,36,0.3497021942403708
201365,36,0.3497021942403708
180560,264,0.3823529374629851
180561,264,0.3823529374629851
163090,144,0.38258996290525915
163092,219,0.3723003855137899
163093,219,0.3723003855137899
163094,219,0.3723003855137899
186779,108,0.3602059206295517
184487,147,0.38778125295903676
184488,147,0.38778125295903676
200800,36,0.34560593866000167
200801,36,0.34560593866000167
200802,36,0.34560593866000167
200803,36,0.34560593866000167
200804,36,0.34560593866000167
183058,252,0.2334523608902291
201971,180,0.2424910918598784
201972,144,0.24668358314141828
201973,252,0.2334523608902291
202510,108,0.4324346882012962
202511,72,0.448894694184437
202512,72,0.36137949819801857
202513,72,0.36137949819801857
202514,108,0.4324346882012962
202515,108,0.4324346882012962
202629,108,0.356368046275679
202630,108,0.356368046275679
202631,108,0.356368046275679
202632,108,0.356368046275679
202633,108,0.356368046275679
202634,108,0.356368046275679
203129,36,0.34450537263183634
203188,36,0.350112833783939
203189,36,0.350112833783939
203190,36,0.350112833783939
203191,36,0.350112833783939
203192,36,0.350112833783939
203193,36,0.350112833783939
203194,36,0.350112833783939
203195,36,0.350112833783939
203673,36,0.34794134324301385
203674,36,0.34794134324301385
203675,36,0.34794134324301385
203676,36,0.34794134324301385
203677,36,0.34794134324301385
203678,36,0.34794134324301385
203980,180,0.555300877658678
203983,180,0.555300877658678
203984,180,0.555300877658678
175455,36,0.34972175357796614
204612,36,0.34972175357796614
204613,36,0.34972175357796614
205194,108,0.41339372520690465
205197,72,0.4166166318751341
205199,108,0.41339372520690465
205201,36,0.346052024062457
205202,108,0.41339372520690465
155592,36,0.3188249681155757
155593,36,0.3188249681155757
177164,36,0.3188249681155757
177165,36,0.3188249681155757
177166,36,0.3188249681155757
177131,36,0.31844680490729477
177133,36,0.31844680490729477
205180,72,0.34941568432109527
201313,108,0.40066035995099075
201314,72,0.393857289055932
201315,108,0.40066035995099075
201316,108,0.40066035995099075
201317,108,0.40066035995099075
201318,72,0.393857289055932
201342,36,0.3215562156622666
201343,36,0.3215562156622666
201344,36,0.3215562156622666
201345,36,0.3215562156622666
201346,36,0.3215562156622666
201374,36,0.3215562156622666
201974,144,0.25851707199216845
201975,144,0.25851707199216845
201976,144,0.25851707199216845
201977,144,0.25851707199216845
201978,72,0.2934261985744636
201979,72,0.2934261985744636
201980,72,0.2934261985744636
202552,108,0.30002806588149794
202553,108,0.30002806588149794
202554,108,0.30002806588149794
202555,108,0.30002806588149794
202556,108,0.30002806588149794
202557,108,0.30002806588149794
178556,108,0.3545982366312113
179252,72,0.33111697679230445
179253,108,0.3545982366312113
183298,72,0.33111697679230445
183299,72,0.33111697679230445
202991,36,0.3209708347696874
202993,108,0.3545982366312113
202998,72,0.35075918925213034
178655,36,0.32074892306701963
178659,144,0.40197184806519753
203002,36,0.32074892306701963
203003,216,0.3900472687538749
203004,144,0.40197184806519753
178688,216,0.48890233612980905
178689,216,0.48890233612980905
178690,144,0.47623032986411906
178691,180,0.4722014009027545
178693,144,0.47623032986411906
203175,36,0.31912383528792393
203176,36,0.31912383528792393
203177,36,0.31912383528792393
203178,36,0.31912383528792393
203179,36,0.31912383528792393
203180,36,0.31912383528792393
204609,108,0.12105219102499135
204610,36,0.3177730637959434
204611,108,0.12105219102499135
205048,108,0.41033857028115683
205049,108,0.41033857028115683
205050,108,0.41033857028115683
205051,108,0.2611138707937476
205052,108,0.2611138707937476
205154,72,0.2552728562510705
205155,72,0.2552728562510705
205156,72,0.2552728562510705
205157,72,0.2552728562510705
205158,108,0.23374789861887432
205159,36,0.31653447026967996
205287,36,0.3173983811701635
205289,36,0.3173983811701635
205290,36,0.3173983811701635
205291,36,0.3173983811701635
205292,36,0.3173983811701635
205293,36,0.3173983811701635
205294,36,0.3173983811701635
205300,36,0.31970282047016724
205301,36,0.31970282047016724
205302,36,0.31970282047016724
205303,36,0.31970282047016724
205304,36,0.31970282047016724
202550,36,0.286875903427276
202551,36,0.286875903427276
178605,108,0.2796964565297586
201921,36,0.29439478737914226
201922,36,0.29439478737914226
201923,36,0.29439478737914226
201924,36,0.29439478737914226
201925,36,0.29439478737914226
201926,36,0.29439478737914226
201927,36,0.2825070502044756
201928,36,0.2825070502044756
201929,36,0.2825070502044756
201930,36,0.2825070502044756
203606,36,0.29094538160379546
203608,36,0.29094538160379546
203609,36,0.29094538160379546
203611,36,0.29094538160379546
203612,36,0.29094538160379546
203613,36,0.29094538160379546
202588,108,0.3335485386329394
202589,72,0.3318666129119454
202590,108,0.3335485386329394
202591,108,0.3335485386329394
202592,108,0.3335485386329394
202593,108,0.3335485386329394
202615,108,0.24271303730752455
202616,108,0.24271303730752455
202617,108,0.24271303730752455
202618,108,0.24271303730752455
202619,108,0.24271303730752455
202620,108,0.24271303730752455
202929,36,0.2928438851051238
202930,36,0.2928438851051238
202931,36,0.2928438851051238
202932,36,0.2928438851051238
202933,36,0.2928438851051238
202952,36,0.2928438851051238
203032,36,0.28844956468479943
203033,72,0.19443661482237456
203034,72,0.19443661482237456
203035,36,0.28844956468479943
203036,72,0.19443661482237456
203037,36,0.28844956468479943
203038,72,0.19443661482237456
203039,72,0.19443661482237456
178704,108,0.3578914414422778
178705,108,0.3578914414422778
178628,108,0.359466552801458
178630,72,0.3531197253446213
178631,108,0.359466552801458
203145,36,0.2866651753038515
203146,36,0.2866651753038515
203147,36,0.2866651753038515
203148,36,0.2866651753038515
203149,36,0.2866651753038515
203150,36,0.29354677161736903
203151,36,0.29354677161736903
203152,36,0.29354677161736903
203153,36,0.29354677161736903
203154,36,0.29354677161736903
203155,36,0.29354677161736903
203202,36,0.2951425734668671
203203,36,0.2951425734668671
203204,36,0.2951425734668671
203205,36,0.2951425734668671
203206,36,0.2951425734668671
203207,36,0.2951425734668671
203208,36,0.2951425734668671
203275,180,0.40158103866054207
203276,144,0.3883360082713489
203277,252,0.4218772182225079
203278,108,0.3374726429701482
203279,108,0.3374726429701482
203280,216,0.41438521859718613
203614,36,0.29001847511544665
203615,36,0.29001847511544665
203616,36,0.29001847511544665
203617,36,0.29001847511544665
203618,36,0.29001847511544665
203619,36,0.29001847511544665
203632,36,0.2832275147395981
203633,36,0.2832275147395981
203634,36,0.2832275147395981
203635,36,0.2832275147395981
203636,36,0.2832275147395981
203637,36,0.2832275147395981
203658,36,0.2878233651754489
203659,36,0.2878233651754489
203660,36,0.2878233651754489
203661,36,0.2878233651754489
203662,36,0.2878233651754489
203663,36,0.2878233651754489
156873,72,0.13626354987038897
189147,72,0.13626354987038897
189148,108,0.35167578776556774
201275,72,0.13626354987038897
201276,72,0.13626354987038897
201277,72,0.13626354987038897
198947,111,0.4294005309054822
171005,108,0.27292580447836023
171006,72,0.24081252720714538
171007,72,0.24081252720714538
171008,108,0.27292580447836023
171009,72,0.24081252720714538
179188,144,0.3637909618303159
183317,216,0.4107194338301642
183319,216,0.4107194338301642
203467,144,0.3637909618303159
203468,144,0.3637909618303159
203326,180,0.34550407083889023
203327,180,0.34550407083889023
203328,144,0.3289680063067557
200805,36,0.2613064272560639
200806,36,0.2613064272560639
200807,36,0.2613064272560639
200808,36,0.2613064272560639
200809,36,0.2613064272560639
200810,36,0.2613064272560639
201327,36,0.2631663147235779
201328,36,0.2631663147235779
201329,36,0.2631663147235779
201330,36,0.2631663147235779
201331,36,0.2631663147235779
201373,36,0.2631663147235779
201352,36,0.2611470201052703
201353,36,0.2611470201052703
201354,36,0.2611470201052703
201355,36,0.2611470201052703
201356,36,0.2611470201052703
202582,72,0.15010172104381878
202583,72,0.15010172104381878
202584,72,0.15010172104381878
202585,72,0.15010172104381878
202586,72,0.15010172104381878
202587,72,0.15010172104381878
203015,72,0.23354427362900151
203016,72,0.23354427362900151
203017,72,0.23354427362900151
203018,72,0.23354427362900151
203019,72,0.23354427362900151
203020,72,0.23354427362900151
203021,72,0.23354427362900151
179272,144,0.28942723108541885
179273,144,0.23876701079399
179276,180,0.26000370627699887
203209,36,0.2635560556642394
203210,36,0.2635560556642394
203211,36,0.2635560556642394
203212,36,0.2635560556642394
203213,36,0.2635560556642394
203214,36,0.2635560556642394
203215,36,0.2635560556642394
203285,144,0.2166667768364194
203286,108,0.20833989293255492
203287,108,0.21497258425728613
203288,36,0.26427850566195693
203289,72,0.2450472383684219
203292,36,0.26025794042661377
203293,180,0.2645729025766151
203294,180,0.2645729025766151
203295,72,0.2724665096001441
203825,72,0.24699561582087462
203826,72,0.24699561582087462
203827,72,0.24699561582087462
203828,72,0.24699561582087462
203829,72,0.24699561582087462
202594,72,0.2342550459277163
202595,72,0.2342550459277163
180528,36,0.23164816381786127
187801,36,0.2375785350634279
203664,36,0.22699652012658064
203665,108,0.41615602558616394
203666,108,0.41615602558616394
201347,36,0.22635088390604538
201348,72,0.31453522588602617
201349,72,0.31453522588602617
201350,36,0.22635088390604538
201351,72,0.31453522588602617
202576,36,0.2294973002348636
202577,36,0.2294973002348636
202578,36,0.2294973002348636
202579,36,0.2294973002348636
202580,36,0.2294973002348636
202581,36,0.2294973002348636
202937,72,0.21257820284275017
202938,72,0.21257820284275017
202939,72,0.21257820284275017
202940,72,0.21257820284275017
202941,72,0.21257820284275017
202942,72,0.21257820284275017
202943,72,0.21257820284275017
203045,144,0.27362520346882424
203046,144,0.27362520346882424
203047,108,0.3131854586929724
203156,36,0.23240307593331272
203157,36,0.23240307593331272
203158,36,0.23240307593331272
203159,36,0.23240307593331272
203160,36,0.23240307593331272
203161,36,0.23240307593331272
203296,36,0.23346776653015763
203297,36,0.23346776653015763
203298,72,0.2453939046188677
203299,36,0.23346776653015763
203300,36,0.23346776653015763
203459,108,0.2606328585289897
203460,108,0.3408522537510452
203461,72,0.22055180434706775
203462,108,0.2606328585289897
203463,36,0.23646664193290984
203958,72,0.2774563982567604
204311,144,0.3705157215643515
204312,72,0.41011300500106146
204317,144,0.3705157215643515
205146,36,0.22899181275391192
205147,36,0.22899181275391192
201368,108,0.27595539646678086
201369,108,0.27595539646678086
201370,108,0.27595539646678086
201371,36,0.20646649199930103
201372,36,0.20646649199930103
177123,144,0.37617846780072656
177125,72,0.299088847264219
201580,261,0.3213778050108705
201581,180,0.36109441773828627
201332,36,0.2035125198024689
201333,36,0.2035125198024689
201334,36,0.2035125198024689
201335,36,0.2035125198024689
201336,36,0.2035125198024689
201319,36,0.20549292042672376
201320,108,0.21506845990117612
201321,108,0.21506845990117612
201322,108,0.21506845990117612
201323,108,0.21506845990117612
201357,36,0.20298977693201087
201358,36,0.20298977693201087
201359,36,0.20298977693201087
201360,36,0.20298977693201087
201361,36,0.20298977693201087
201362,36,0.20298977693201087
201931,36,0.2010128546726729
201932,36,0.2010128546726729
201933,36,0.2010128546726729
201934,36,0.2010128546726729
201935,36,0.2010128546726729
201936,36,0.2010128546726729
202402,36,0.20610667164520044
202403,36,0.20610667164520044
202404,36,0.20610667164520044
202540,36,0.205394650731602
202541,36,0.205394650731602
202542,36,0.205394650731602
202543,36,0.205394650731602
202544,36,0.205394650731602
202545,36,0.205394650731602
203162,36,0.20628627135062821
203163,36,0.20628627135062821
203164,36,0.20628627135062821
203165,36,0.20628627135062821
203166,36,0.20628627135062821
203167,36,0.20628627135062821
130608,108,0.2572166067755516
178550,108,0.2572166067755516
203440,108,0.2572166067755516
203441,108,0.2572166067755516
203650,36,0.2025478491809517
203651,36,0.2025478491809517
203652,36,0.2025478491809517
203653,36,0.2025478491809517
203654,36,0.2025478491809517
203655,144,0.31241778250510704
203834,216,0.15801506627369505
203835,72,0.17789861106002702
203836,216,0.15801506627369505
203837,108,0.15664577469865212
203838,216,0.15801506627369505
203839,216,0.15801506627369505
189155,180,0.18235049738005493
189157,144,0.1336930463061718
189158,180,0.18235049738005493
189159,180,0.18235049738005493
189160,144,0.1336930463061718
212305,180,0.18235049738005493
200293,252,0.23089045541699982
200294,108,0.20869335399846436
200295,216,0.23214818820270175
200296,180,0.20224876771464723
200297,180,0.21136122689730708
201583,36,0.1703176892888647
201584,72,0.21453358311873805
201585,72,0.21453358311873805
201586,72,0.21453358311873805
201587,72,0.21453358311873805
201588,36,0.1703176892888647
178490,36,0.17240765735975833
202546,36,0.17240765735975833
202547,36,0.17240765735975833
202548,36,0.17240765735975833
202549,36,0.17240765735975833
202609,72,0.18651641216466092
202610,72,0.18651641216466092
202611,72,0.18651641216466092
202612,72,0.18651641216466092
202613,72,0.18651641216466092
202614,72,0.18651641216466092
203224,36,0.1737463408909628
203225,36,0.1737463408909628
203226,36,0.1737463408909628
203227,36,0.1737463408909628
184125,72,0.1494707734359643
203281,72,0.1494707734359643
203282,72,0.1494707734359643
203284,72,0.1494707734359643
203602,36,0.17369485996228584
203603,36,0.17369485996228584
203604,36,0.17369485996228584
203605,36,0.17369485996228584
203607,36,0.17369485996228584
203610,36,0.17369485996228584
203830,216,0.20472567221034832
203831,180,0.21441327989771666
203832,216,0.20472567221034832
203833,36,0.17145181456494027
205275,36,0.17278515777093564
205276,36,0.17278515777093564
205277,36,0.17278515777093564
205278,36,0.17278515777093564
205279,36,0.17278515777093564
205280,36,0.17278515777093564
176679,36,0.14499579391986092
176680,36,0.14499579391986092
201324,36,0.14499579391986092
201325,36,0.14499579391986092
201326,36,0.14499579391986092
181630,72,0.15304402541914452
186784,36,0.14526547568353765
186785,72,0.15304402541914452
189161,72,0.08107261326761517
189162,72,0.08107261326761517
189164,72,0.08107261326761517
189165,72,0.08107261326761517
189171,36,0.14277848038907445
201946,36,0.14262548500911768
201947,36,0.14262548500911768
201948,36,0.14262548500911768
201949,36,0.14262548500911768
201950,36,0.14262548500911768
201951,36,0.14262548500911768
201952,36,0.14062067309858023
201953,36,0.14062067309858023
202603,72,0.16434128173591248
202604,108,0.15970614789208679
202605,108,0.15970614789208679
202606,108,0.15970614789208679
202607,108,0.15970614789208679
202608,108,0.09828910137997005
202944,36,0.1441614916557235
202945,36,0.1441614916557235
202946,36,0.1441614916557235
202947,36,0.1441614916557235
202948,36,0.1441614916557235
202949,36,0.1441614916557235
203870,72,0.10903419243304983
203871,36,0.14336189041989592
203872,36,0.14336189041989592
203873,72,0.2263473269946754
203874,72,0.2263473269946754
203875,72,0.10903419243304983
204007,36,0.14372770632408433
204008,36,0.14372770632408433
204009,36,0.14372770632408433
204010,36,0.14372770632408433
204011,36,0.14372770632408433
204012,36,0.14372770632408433
205181,108,0.18981584995074072
205182,36,0.14460528737139347
205183,36,0.14460528737139347
205185,108,0.18981584995074072
205186,72,0.17793241557308942
205187,108,0.18981584995074072
205258,36,0.14727846127766975
205259,36,0.14727846127766975
205260,36,0.14727846127766975
205261,36,0.14727846127766975
205262,36,0.14727846127766975
205263,36,0.14727846127766975
205264,36,0.14476061559188624
205265,36,0.14476061559188624
205266,36,0.14476061559188624
205270,36,0.14476061559188624
205271,36,0.14476061559188624
205272,36,0.14476061559188624
178607,72,0.18531838689292113
203869,108,0.2635713749015467
201573,36,0.11419980044482653
201574,36,0.11419980044482653
201575,36,0.11419980044482653
201576,36,0.11419980044482653
201577,36,0.11419980044482653
201578,36,0.11419980044482653
201579,36,0.11419980044482653
201749,72,0.1281177705486899
201750,72,0.1281177705486899
201751,72,0.1281177705486899
201752,72,0.1281177705486899
201753,72,0.1281177705486899
201754,72,0.1281177705486899
201755,36,0.11460567459650428
202526,36,0.1161649083810326
202527,36,0.1161649083810326
202528,36,0.1161649083810326
202529,36,0.1161649083810326
202530,36,0.1161649083810326
202531,36,0.1161649083810326
203471,36,0.11728563339353064
203472,36,0.11728563339353064
203473,36,0.11728563339353064
203474,36,0.11728563339353064
203465,36,0.11323889839419582
203466,36,0.11323889839419582
203475,36,0.11699160815646797
203476,36,0.11699160815646797
203626,36,0.11332786363829023
203627,36,0.11332786363829023
203628,36,0.11332786363829023
203629,36,0.11332786363829023
203630,36,0.11332786363829023
203631,36,0.11332786363829023
203644,36,0.11445653734899966
203645,36,0.11445653734899966
203646,36,0.11445653734899966
203647,36,0.11445653734899966
203648,36,0.11445653734899966
203649,36,0.11445653734899966
203667,36,0.11164698866925737
203668,36,0.11164698866925737
203669,36,0.11164698866925737
203670,36,0.11164698866925737
203671,36,0.11164698866925737
203672,36,0.11164698866925737
201943,36,0.08515361847697572
201944,36,0.08515361847697572
201945,36,0.08515361847697572
130618,72,0.12810946519367492
130619,36,0.08709463136423945
203959,72,0.12810946519367492
203960,36,0.08709463136423945
203961,36,0.08709463136423945
203450,72,0.24062066853679492
203451,72,0.24062066853679492
203452,72,0.24062066853679492
203453,72,0.24062066853679492
203454,72,0.19440852992531388
203620,36,0.08501609599558706
203621,36,0.08501609599558706
203622,36,0.08501609599558706
203623,36,0.08501609599558706
203624,36,0.08501609599558706
203625,36,0.08501609599558706
203851,108,0.08517669257860942
203852,72,0.1047118100826027
203853,72,0.05979873877148464
203854,108,0.08517669257860942
203856,72,0.1047118100826027
203857,108,0.08517669257860942
203858,72,0.05979873877148464
203876,72,0.15985010425687995
203877,72,0.15985010425687995
203878,36,0.08645312160708762
203879,108,0.16821857913299515
203880,36,0.08645312160708762
203881,36,0.08645312160708762
201366,36,0.057268226412893496
201367,36,0.057268226412893496
201759,72,0.05721627315023486
201760,72,0.05721627315023486
201761,72,0.05721627315023486
201762,72,0.05721627315023486
201763,72,0.05721627315023486
201764,72,0.05721627315023486
202532,108,0.09651191955628635
202533,108,0.09651191955628635
202534,108,0.09651191955628635
202535,72,0.059634615213795955
202536,72,0.059634615213795955
202537,72,0.059634615213795955
203181,36,0.056995288028623824
203182,36,0.056995288028623824
203183,36,0.056995288028623824
203184,36,0.056995288028623824
203185,36,0.056995288028623824
203186,36,0.056995288028623824
203187,36,0.056995288028623824
203433,108,0.08876985150240344
203434,72,0.06100639733820162
203435,72,0.06100639733820162
203436,72,0.06100639733820162
203638,36,0.056946486441814916
203639,36,0.056946486441814916
203640,36,0.056946486441814916
203641,36,0.056946486441814916
203642,36,0.056946486441814916
203643,36,0.056946486441814916
204714,144,0.05615499062216074
204715,180,0.09392059434709367
204716,144,0.05615499062216074
204717,72,0.05460745132615084
204718,252,0.1600468799018071
204719,72,0.05460745132615084
204720,180,0.09392059434709367
202523,72,0.13576555475444452
202524,72,0.13576555475444452
202525,72,0.13576555475444452
203477,72,0.014296274208566802
203478,36,0.028061991874647432
203479,36,0.028061991874647432
203840,72,0.01416277053950134
203841,36,0.02813801766836159
203842,108,0.01920930252353486
203843,180,0.011683808408022163
203844,72,0.01416277053950134
203845,144,0.021327951427024944
203846,108,0.028430035959296076
205273,36,0.028217280607629416
205274,36,0.028217280607629416
205295,36,0.02813801766836159
205296,36,0.02813801766836159
205297,36,0.02813801766836159
205298,36,0.02813801766836159
205299,36,0.02813801766836159
203847,36,0.0
203848,36,0.0
203849,36,0.0
203850,36,0.0
93838,108,0.5077571438268648
121711,470,0.5212566790606824
203823,216,0.5692606736029022
37398,288,0.5223970076586123
201532,72,0.653173106324248
157478,108,0.4250201834861202
203320,72,0.4507750775731893
203321,36,0.844686312235092
203322,36,0.844686312235092
204710,36,0.8231003007538592
166637,36,0.8175576499143067
176756,36,0.8175576499143067
159304,36,0.8200498283839993
201254,108,0.599481953004944
160706,36,0.8200498283839993
166691,36,0.817877123140687
204630,36,0.817877123140687
201517,72,0.4824259077689161
203685,36,0.7702805974155549
201742,36,0.7425110026497144
204708,36,0.7544457290024641
204709,144,0.4715256335011365
174012,393,0.4609321587450524
174011,144,0.5795578181856454
180517,180,0.5805635230653461
175957,214,0.501378193894231
202133,250,0.5099170677853234
202134,177,0.40000381016025804
66075,251,0.4793292987082318
66098,213,0.45517170056874046
175960,142,0.4040330686732872
140746,285,0.39494067894528306
67360,106,0.5188725019122827
202126,108,0.4462681562660002
178291,36,0.7459163105486238
204629,108,0.4280736910197491
204690,252,0.4428250110586288
202994,72,0.6320984954860573
200152,180,0.4997190592694324
200153,108,0.4595852412057038
10360,394,0.3882571482320585
200696,323,0.39577276846267556
200697,252,0.4407170854813269
200908,359,0.3920984087896858
200909,144,0.5188387717761187
132664,275,0.520669597925828
201785,216,0.5375055339637913
201786,216,0.5375055339637913
201787,216,0.5375055339637913
202294,180,0.4832385873001787
131594,36,0.7139437815455464
151441,36,0.7139437815455464
152580,36,0.7139437815455464
201256,36,0.7139437815455464
201257,36,0.7139437815455464
200883,219,0.3253492746298593
121742,72,0.537338916804032
10698,108,0.623428682072061
203683,108,0.623428682072061
201251,179,0.4831562072606411
201252,71,0.5393956631970301
201253,107,0.5262301449349135
201255,179,0.4831562072606411
201863,72,0.6679706635144705
201864,36,0.7163230505025583
201865,72,0.6610126984169264
201866,108,0.6428858242579935
201867,72,0.6445579114909123
201868,72,0.6445579114909123
84714,72,0.5472441917463532
60929,72,0.5472441917463532
201258,36,0.687353762147319
201259,108,0.515386472090192
201260,72,0.5472441917463532
201261,72,0.5472441917463532
206035,36,0.6805730462997718
206036,36,0.6805730462997718
199820,36,0.6916784360051111
199967,108,0.5139396159298225
201806,72,0.5643232031906771
201824,36,0.6916784360051111
202309,36,0.6916784360051111
199830,72,0.5151424558012235
199831,72,0.5151424558012235
201602,72,0.49618364255807795
205184,36,0.69483028729798
202135,215,0.3469593890078461
202136,215,0.3469593890078461
202137,251,0.33663951943283554
202138,251,0.33663951943283554
166677,108,0.4445037853471273
204688,72,0.5264901944498426
201494,216,0.3336610387052023
180781,36,0.6616289182895164
159487,36,0.6616289182895164
159483,71,0.44798129187094365
186652,36,0.6616289182895164
201263,71,0.44798129187094365
200024,36,0.6557070848971762
202292,36,0.6557070848971762
187930,216,0.5200080454491504
201506,216,0.5200080454491504
201507,216,0.5200080454491504
201508,72,0.4451120838741564
201509,36,0.6478449750174222
201510,36,0.6478449750174222
152900,359,0.4627851714037467
203323,36,0.658464848396999
203324,36,0.658464848396999
203325,36,0.658464848396999
184805,507,0.46673508634975686
200917,216,0.34360944072959493
201603,108,0.3546691072808932
201604,108,0.3546691072808932
129483,36,0.6340554801311941
201869,36,0.6340554801311941
110872,72,0.3970309085689779
145721,72,0.49408511590088894
145722,72,0.49408511590088894
187962,72,0.49408511590088894
187963,36,0.6123041894666136
204729,108,0.3632074701754799
204730,108,0.3632074701754799
204731,108,0.3632074701754799
204732,108,0.3632074701754799
204733,108,0.3632074701754799
116622,36,0.6117269559076657
134425,143,0.3125158416131358
202130,71,0.36104146958139066
202131,108,0.3479601737264821
202132,36,0.6117269559076657
45108,148,0.3344615095223308
202349,112,0.3853330791275997
202350,72,0.476673435853957
202351,76,0.4020276844792244
202352,36,0.6225989867617003
203329,36,0.624602534026482
203332,72,0.541250591848785
203334,36,0.624602534026482
203338,36,0.624602534026482
203340,36,0.624602534026482
203342,36,0.624602534026482
148456,108,0.57398757671899
204633,108,0.57398757671899
204687,36,0.6239539718640305
204722,36,0.6326960907749479
204723,108,0.47974208253474354
199886,263,0.4207752981093999
156701,191,0.42673299295884876
204632,108,0.497811249270801
204634,144,0.44897399168883456
204663,252,0.39923807346143675
204664,252,0.39923807346143675
204665,36,0.5871923042575675
202345,144,0.43903445159679755
202346,36,0.6001569645244174
202347,36,0.6001569645244174
202348,108,0.4745577479977601
11787,144,0.4390665549532646
201743,36,0.5870183683165404
201744,72,0.3929076798313368
201745,72,0.3929076798313368
201746,108,0.4109495152313716
201747,36,0.5870183683165404
201852,108,0.47014011983044823
201853,108,0.47014011983044823
201854,36,0.5927326666410379
201855,108,0.47014011983044823
202033,108,0.47014011983044823
202038,36,0.5927326666410379
175299,107,0.4907303212720138
203319,214,0.45039455668231754
105772,36,0.5943173984840955
204437,36,0.5943173984840955
147298,36,0.5653294318851937
201262,36,0.5630633730514887
203682,36,0.5510417837874685
186223,36,0.5711286662071358
202290,36,0.5599460742162895
202291,36,0.5599460742162895
200954,72,0.6051584596787523
200955,72,0.6051584596787523
143451,72,0.3911326710216805
104203,285,0.31034529001583727
163635,321,0.31402405562514724
175460,324,0.23496857817930003
201264,36,0.5312772587314641
201265,36,0.5312772587314641
199557,72,0.3871327690941823
202059,36,0.5306566661615811
202081,36,0.5385900348574981
202082,36,0.5385900348574981
202083,36,0.5385900348574981
183822,214,0.4085411689793901
202127,285,0.4038019951794101
202128,36,0.5304313260100839
202129,321,0.3747535169710852
133487,36,0.535027617506629
203344,36,0.535027617506629
203346,36,0.535027617506629
203347,36,0.535027617506629
204172,108,0.4020815081667314
204173,108,0.4020815081667314
204174,108,0.4020815081667314
204175,108,0.4020815081667314
204176,108,0.4020815081667314
204177,72,0.43796472553435406
204689,180,0.4287564705540957
202106,107,0.3582537785713831
202107,431,0.42250178435407676
204668,180,0.34340020529106247
